Employee_ID,First_Name,Last_Name,Age,Department_Region,Current_Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Tenure,Target_Bonus,Geographic_Differential,Actual_Bonus
EMP1426,David,Smith,NULL,Admin-New York,Active,2022-04-19,51673.72,david.smith@example.com,(872)-324-4078,Poor,"FALSE",Admin,New York,3.7,1.05,1.126,0.59
EMP1427,Alice,Brown,35,Cloud Tech-Nevada,Inactive,2024-10-04,101665.79,alice.brown@example.com,(311)-029-1812,Poor,"TRUE",Cloud Tech,Nevada,1.2,1.1,1.016,0.56
EMP1428,David,Smith,NULL,Admin-Florida,Inactive,2020-05-02,118079.15,david.smith@example.com,(317)-087-6013,Good,"TRUE",Admin,Florida,5.7,1.05,0.954,1.5
EMP1429,Eva,Brown,25,Cloud Tech-New York,Pending,2022-04-25,99059.28,eva.brown@example.com,(672)-384-9790,Poor,"FALSE",Cloud Tech,New York,3.7,1.13,1.126,0.64
EMP1430,Bob,Smith,NULL,Cloud Tech-Illinois,Active,2023-07-29,107397.40,bob.smith@example.com,(620)-223-2882,Poor,"FALSE",Cloud Tech,Illinois,2.4,1.1,1.039,0.57
EMP1431,Alice,Miller,40,DevOps-New York,Active,2021-08-20,68269.37,alice.miller@example.com,(774)-419-7545,Excellent,"FALSE",DevOps,New York,4.4,1.15,1.126,2.59
EMP1432,Grace,Jones,35,HR-Florida,Inactive,2021-04-23,55228.12,grace.jones@example.com,(617)-662-0470,Poor,"TRUE",HR,Florida,4.7,1.09,0.954,0.52
EMP1433,Bob,Garcia,30,Cloud Tech-New York,Inactive,2022-08-12,71982.33,bob.garcia@example.com,(960)-940-9704,Average,"FALSE",Cloud Tech,New York,3.4,1.13,1.126,1.27
EMP1434,Frank,Brown,30,Finance-California,Inactive,2021-06-26,109673.75,frank.brown@example.com,(277)-402-5882,Excellent,"FALSE",Finance,California,4.5,1.12,1.149,2.57
EMP1435,Eva,Garcia,NULL,Cloud Tech-New York,Inactive,2020-10-30,56384.90,eva.garcia@example.com,(586)-812-2594,Excellent,"TRUE",Cloud Tech,New York,5.2,1.18,1.126,2.66
EMP1436,Frank,Garcia,40,Sales-Texas,Pending,2021-09-04,68211.68,frank.garcia@example.com,(724)-461-7678,Good,"FALSE",Sales,Texas,4.3,1.12,0.982,1.65
EMP1437,Alice,Garcia,40,Finance-Illinois,Pending,2023-01-31,67489.68,alice.garcia@example.com,(298)-842-5994,Poor,"FALSE",Finance,Illinois,2.9,1.1,1.039,0.57
EMP1438,Charlie,Davis,25,Cloud Tech-Texas,Active,2020-09-24,63869.31,charlie.davis@example.com,(996)-100-2310,Good,"FALSE",Cloud Tech,Texas,5.3,1.18,0.982,1.74
EMP1439,Bob,Williams,NULL,Sales-California,Active,2020-02-14,119801.30,bob.williams@example.com,(775)-331-2660,Average,"TRUE",Sales,California,5.9,1.15,1.149,1.32
EMP1440,Heidi,Smith,30,Cloud Tech-California,Active,2020-03-28,115959.65,heidi.smith@example.com,NULL,Excellent,"TRUE",Cloud Tech,California,5.8,1.18,1.149,2.71
EMP1441,Grace,Garcia,40,Finance-Texas,Inactive,2023-10-31,79866.48,grace.garcia@example.com,(251)-762-9832,Excellent,"TRUE",Finance,Texas,2.2,1.1,0.982,2.16
EMP1442,Charlie,Smith,35,HR-Florida,Active,2020-03-11,92987.46,charlie.smith@example.com,(477)-433-2682,Excellent,"TRUE",HR,Florida,5.8,1.1,0.954,2.1
EMP1443,Eva,Garcia,40,Finance-Illinois,Inactive,2020-05-04,56140.51,eva.garcia@example.com,(190)-130-2055,Average,"FALSE",Finance,Illinois,5.7,1.15,1.039,1.19
EMP1444,Grace,Brown,30,DevOps-Illinois,Active,2023-07-15,119586.11,grace.brown@example.com,(981)-528-7338,Average,"TRUE",DevOps,Illinois,2.5,1.1,1.039,1.14
EMP1445,Alice,Williams,40,DevOps-California,Inactive,2023-01-20,104700.46,alice.williams@example.com,(785)-598-2175,Good,"TRUE",DevOps,California,2.9,1.1,1.149,1.9
EMP1446,Frank,Williams,40,HR-New York,Active,2021-10-15,91798.14,frank.williams@example.com,(619)-128-4116,Good,"FALSE",HR,New York,4.2,1.09,1.126,1.84
EMP1447,Eva,Miller,25,Finance-Illinois,Inactive,2024-04-19,90879.22,eva.miller@example.com,(309)-850-3445,Good,"FALSE",Finance,Illinois,1.7,1.08,1.039,1.68
EMP1448,Charlie,Davis,25,Admin-Nevada,Active,2021-06-29,87358.27,charlie.davis@example.com,(512)-418-9388,Poor,"FALSE",Admin,Nevada,4.5,1.05,1.016,0.53
EMP1449,Alice,Miller,30,Sales-Florida,Inactive,2024-09-14,119407.93,alice.miller@example.com,(846)-908-1973,Excellent,"TRUE",Sales,Florida,1.3,1.08,0.954,2.06
EMP1450,David,Miller,NULL,HR-Nevada,Pending,2022-01-04,113978.60,david.miller@example.com,NULL,Excellent,"TRUE",HR,Nevada,4,1.08,1.016,2.19
EMP1451,Frank,Miller,NULL,Sales-New York,Pending,2021-01-20,108568.78,frank.miller@example.com,(850)-371-9904,Good,"TRUE",Sales,New York,4.9,1.12,1.126,1.89
EMP1452,Heidi,Miller,NULL,HR-New York,Inactive,2020-03-18,56318.02,heidi.miller@example.com,(169)-918-7239,Excellent,"FALSE",HR,New York,5.8,1.1,1.126,2.48
EMP1453,David,Miller,25,Sales-Florida,Active,2021-11-10,114252.73,david.miller@example.com,(107)-835-6742,Good,"FALSE",Sales,Florida,4.1,1.12,0.954,1.6
EMP1454,Charlie,Jones,35,DevOps-New York,Inactive,2020-05-01,51533.90,charlie.jones@example.com,NULL,Poor,"TRUE",DevOps,New York,5.7,1.18,1.126,0.66
EMP1455,Charlie,Williams,25,Sales-California,Active,2022-02-04,99317.66,charlie.williams@example.com,NULL,Poor,"FALSE",Sales,California,3.9,1.1,1.149,0.63
EMP1456,Bob,Miller,35,HR-California,Active,2020-11-18,101264.64,bob.miller@example.com,(195)-535-6032,Average,"FALSE",HR,California,5.1,1.1,1.149,1.26
EMP1457,Heidi,Garcia,35,Admin-Nevada,Pending,2023-11-21,112272.02,heidi.garcia@example.com,(190)-368-9002,Poor,"FALSE",Admin,Nevada,2.1,1.05,1.016,0.53
EMP1458,Frank,Williams,30,DevOps-Illinois,Active,2022-02-13,71477.63,frank.williams@example.com,NULL,Good,"TRUE",DevOps,Illinois,3.9,1.13,1.039,1.76
EMP1459,Charlie,Williams,30,DevOps-Texas,Pending,2023-03-19,77412.10,charlie.williams@example.com,(934)-296-7110,Poor,"FALSE",DevOps,Texas,2.8,1.1,0.982,0.54
EMP1460,Alice,Johnson,30,Sales-California,Pending,2021-03-28,94775.27,alice.johnson@example.com,(483)-753-7457,Average,"FALSE",Sales,California,4.8,1.12,1.149,1.29
EMP1461,Heidi,Jones,30,HR-Nevada,Active,2021-05-02,74276.71,heidi.jones@example.com,(438)-458-8104,Excellent,"TRUE",HR,Nevada,4.7,1.09,1.016,2.21
EMP1462,Bob,Miller,35,Finance-Texas,Inactive,2021-03-05,67467.86,bob.miller@example.com,(697)-413-2833,Good,"TRUE",Finance,Texas,4.8,1.12,0.982,1.65
EMP1463,Eva,Smith,25,DevOps-Texas,Active,2022-03-01,80675.41,eva.smith@example.com,(831)-520-3770,Excellent,"FALSE",DevOps,Texas,3.8,1.13,0.982,2.22
EMP1464,Charlie,Brown,40,Finance-Florida,Inactive,2023-01-23,76274.33,charlie.brown@example.com,NULL,Average,"FALSE",Finance,Florida,2.9,1.1,0.954,1.05
EMP1465,David,Davis,30,Finance-Texas,Active,2021-08-26,51405.46,david.davis@example.com,(496)-706-6702,Average,"TRUE",Finance,Texas,4.4,1.12,0.982,1.1
EMP1466,Bob,Garcia,25,HR-New York,Inactive,2020-11-25,101238.96,bob.garcia@example.com,(362)-680-4084,Average,"TRUE",HR,New York,5.1,1.1,1.126,1.24
EMP1467,Bob,Smith,35,Sales-Illinois,Inactive,2023-12-13,52169.52,bob.smith@example.com,NULL,Excellent,"FALSE",Sales,Illinois,2.1,1.1,1.039,2.29
EMP1468,Charlie,Jones,NULL,Finance-New York,Active,2020-07-26,73176.62,charlie.jones@example.com,(601)-864-8768,Excellent,"FALSE",Finance,New York,5.4,1.15,1.126,2.59
EMP1469,Grace,Brown,NULL,DevOps-Nevada,Pending,2021-06-27,96241.85,grace.brown@example.com,(984)-267-3203,Excellent,"FALSE",DevOps,Nevada,4.5,1.15,1.016,2.34
EMP1470,Bob,Jones,25,Finance-Illinois,Pending,2024-09-16,84366.38,bob.jones@example.com,(413)-845-9608,Excellent,"FALSE",Finance,Illinois,1.3,1.08,1.039,2.24
EMP1471,Alice,Garcia,40,Cloud Tech-California,Pending,2023-07-04,92015.09,alice.garcia@example.com,(454)-490-1494,Average,"TRUE",Cloud Tech,California,2.5,1.1,1.149,1.26
EMP1472,Alice,Williams,30,Admin-Nevada,Inactive,2020-06-16,83149.95,alice.williams@example.com,(427)-707-0704,Average,"FALSE",Admin,Nevada,5.5,1.05,1.016,1.07
EMP1473,Grace,Brown,40,Finance-Nevada,Inactive,2020-07-05,94930.65,grace.brown@example.com,(783)-609-1497,Good,"FALSE",Finance,Nevada,5.5,1.15,1.016,1.75
EMP1474,Frank,Williams,40,HR-New York,Inactive,2020-04-01,68430.72,frank.williams@example.com,(517)-244-4722,Good,"TRUE",HR,New York,5.8,1.1,1.126,1.86
EMP1475,David,Garcia,35,Sales-Texas,Active,2024-03-20,98752.97,david.garcia@example.com,(229)-031-0286,Excellent,"FALSE",Sales,Texas,1.8,1.08,0.982,2.12
EMP1476,Frank,Smith,NULL,Finance-Illinois,Active,2023-02-07,54268.86,frank.smith@example.com,(950)-830-4404,Poor,"TRUE",Finance,Illinois,2.9,1.1,1.039,0.57
EMP1477,Grace,Garcia,NULL,DevOps-Florida,Pending,2024-12-10,66494.94,grace.garcia@example.com,(809)-351-1870,Poor,"FALSE",DevOps,Florida,1.1,1.1,0.954,0.52
EMP1478,Grace,Smith,25,Sales-Illinois,Pending,2024-06-27,90003.98,grace.smith@example.com,(813)-359-5615,Average,"FALSE",Sales,Illinois,1.5,1.08,1.039,1.12
EMP1479,Charlie,Brown,25,Finance-New York,Active,2021-03-09,106592.25,charlie.brown@example.com,(420)-595-5656,Average,"TRUE",Finance,New York,4.8,1.12,1.126,1.26
EMP1480,Grace,Brown,25,DevOps-Florida,Active,2024-08-11,93905.83,grace.brown@example.com,(490)-250-4289,Average,"TRUE",DevOps,Florida,1.4,1.1,0.954,1.05
EMP1481,Eva,Miller,35,DevOps-Texas,Active,2022-03-05,88945.49,eva.miller@example.com,(193)-588-9535,Good,"FALSE",DevOps,Texas,3.8,1.13,0.982,1.66
EMP1482,Eva,Jones,NULL,Finance-Texas,Pending,2023-06-30,91130.33,eva.jones@example.com,(902)-611-3988,Good,"FALSE",Finance,Texas,2.5,1.1,0.982,1.62
EMP1483,Bob,Miller,40,Admin-New York,Pending,2023-04-19,90787.40,bob.miller@example.com,(868)-180-9787,Average,"FALSE",Admin,New York,2.7,1.05,1.126,1.18
EMP1484,Bob,Jones,25,Sales-Texas,Inactive,2024-11-11,87494.34,bob.jones@example.com,(754)-394-3534,Average,"TRUE",Sales,Texas,1.1,1.08,0.982,1.06
EMP1485,Grace,Miller,35,Finance-Nevada,Inactive,2023-03-17,92627.35,grace.miller@example.com,(375)-137-6514,Average,"FALSE",Finance,Nevada,2.8,1.1,1.016,1.12
EMP1486,Eva,Williams,40,Admin-Illinois,Pending,2023-10-26,98556.29,eva.williams@example.com,(881)-579-3762,Poor,"TRUE",Admin,Illinois,2.2,1.05,1.039,0.55
EMP1487,Frank,Brown,30,Cloud Tech-Nevada,Inactive,2021-07-04,112792.20,frank.brown@example.com,(928)-369-2943,Good,"TRUE",Cloud Tech,Nevada,4.5,1.15,1.016,1.75
EMP1488,Eva,Smith,35,HR-Florida,Pending,2023-11-03,56875.22,eva.smith@example.com,(551)-166-8296,Poor,"FALSE",HR,Florida,2.2,1.07,0.954,0.51
EMP1489,Charlie,Jones,35,DevOps-Florida,Inactive,2021-07-05,101015.96,charlie.jones@example.com,(327)-021-6486,Poor,"TRUE",DevOps,Florida,4.5,1.15,0.954,0.55
EMP1490,Bob,Garcia,30,Finance-New York,Inactive,2024-02-26,83912.22,bob.garcia@example.com,(120)-602-1287,Average,"FALSE",Finance,New York,1.8,1.08,1.126,1.22
EMP1491,Frank,Jones,25,Sales-New York,Active,2021-09-29,99669.86,frank.jones@example.com,(665)-268-3414,Average,"FALSE",Sales,New York,4.3,1.12,1.126,1.26
EMP1492,Alice,Smith,30,Admin-New York,Active,2021-05-25,52314.97,alice.smith@example.com,(599)-910-1575,Excellent,"FALSE",Admin,New York,4.6,1.05,1.126,2.36
EMP1493,Frank,Miller,30,HR-California,Inactive,2022-10-31,77785.96,frank.miller@example.com,(764)-722-9811,Excellent,"FALSE",HR,California,3.2,1.08,1.149,2.48
EMP1494,Alice,Jones,30,HR-Florida,Pending,2022-07-02,62430.86,alice.jones@example.com,NULL,Poor,"FALSE",HR,Florida,3.5,1.08,0.954,0.52
EMP1495,Frank,Davis,35,Admin-California,Pending,2024-08-28,98219.54,frank.davis@example.com,(941)-347-5097,Good,"TRUE",Admin,California,1.3,1.05,1.149,1.81
EMP1496,Grace,Williams,25,Admin-Illinois,Active,2024-10-21,65494.58,grace.williams@example.com,(898)-645-6521,Average,"TRUE",Admin,Illinois,1.2,1.05,1.039,1.09
EMP1497,David,Brown,35,DevOps-Florida,Pending,2020-02-11,110524.10,david.brown@example.com,NULL,Average,"FALSE",DevOps,Florida,5.9,1.18,0.954,1.13
EMP1498,Alice,Smith,40,Admin-Nevada,Active,2023-05-16,106060.54,alice.smith@example.com,(421)-447-7323,Poor,"FALSE",Admin,Nevada,2.6,1.05,1.016,0.53
EMP1499,Eva,Brown,35,Finance-Florida,Inactive,2022-07-29,67639.91,eva.brown@example.com,(491)-342-1387,Excellent,"TRUE",Finance,Florida,3.4,1.1,0.954,2.1
EMP1500,Grace,Davis,NULL,Cloud Tech-Texas,Pending,2023-09-18,117653.98,grace.davis@example.com,(209)-088-3069,Good,"TRUE",Cloud Tech,Texas,2.3,1.1,0.982,1.62
EMP1501,Eva,Jones,35,DevOps-Texas,Inactive,2020-05-10,73539.86,eva.jones@example.com,(534)-967-8273,Excellent,"TRUE",DevOps,Texas,5.6,1.18,0.982,2.32
EMP1502,Frank,Jones,35,HR-Nevada,Pending,2023-08-27,70915.38,frank.jones@example.com,(117)-674-1240,Excellent,"TRUE",HR,Nevada,2.3,1.07,1.016,2.17
EMP1503,David,Garcia,25,Sales-Florida,Pending,2021-10-16,97652.90,david.garcia@example.com,(513)-152-8546,Excellent,"FALSE",Sales,Florida,4.2,1.12,0.954,2.14
EMP1504,Heidi,Davis,35,HR-Florida,Inactive,2022-03-06,101571.25,heidi.davis@example.com,(815)-061-8537,Excellent,"FALSE",HR,Florida,3.8,1.08,0.954,2.06
EMP1505,David,Smith,35,DevOps-Nevada,Active,2023-11-06,87424.46,david.smith@example.com,NULL,Average,"TRUE",DevOps,Nevada,2.2,1.1,1.016,1.12
EMP1506,Frank,Garcia,NULL,HR-New York,Pending,2024-11-30,89077.36,frank.garcia@example.com,(272)-742-3182,Average,"FALSE",HR,New York,1.1,1.06,1.126,1.19
EMP1507,Heidi,Williams,30,DevOps-California,Pending,2024-07-13,89132.22,heidi.williams@example.com,NULL,Excellent,"TRUE",DevOps,California,1.5,1.1,1.149,2.53
EMP1508,Frank,Garcia,25,Admin-California,Active,2024-03-04,111000.26,frank.garcia@example.com,(496)-935-7823,Good,"FALSE",Admin,California,1.8,1.05,1.149,1.81
EMP1509,Frank,Johnson,35,HR-Illinois,Inactive,2022-08-07,109584.97,frank.johnson@example.com,(347)-769-5873,Poor,"TRUE",HR,Illinois,3.4,1.08,1.039,0.56
EMP1510,Bob,Smith,40,Admin-Illinois,Active,2024-11-11,97648.84,bob.smith@example.com,(131)-467-5360,Good,"FALSE",Admin,Illinois,1.1,1.05,1.039,1.64
EMP1511,Grace,Johnson,25,Admin-New York,Active,2021-12-02,78643.43,grace.johnson@example.com,(275)-156-2778,Good,"TRUE",Admin,New York,4.1,1.05,1.126,1.77
EMP1512,Heidi,Davis,30,HR-Nevada,Active,2024-05-14,55656.80,heidi.davis@example.com,(630)-448-3607,Good,"TRUE",HR,Nevada,1.6,1.06,1.016,1.62
EMP1513,Charlie,Miller,35,DevOps-Texas,Active,2022-07-14,69146.95,charlie.miller@example.com,(545)-667-6639,Excellent,"FALSE",DevOps,Texas,3.5,1.13,0.982,2.22
EMP1514,Charlie,Johnson,NULL,Admin-Florida,Active,2020-09-22,93013.58,charlie.johnson@example.com,(473)-504-7638,Average,"TRUE",Admin,Florida,5.3,1.05,0.954,1
EMP1515,Grace,Williams,40,Finance-Florida,Active,2020-03-18,87364.78,grace.williams@example.com,(283)-199-5297,Good,"FALSE",Finance,Florida,5.8,1.15,0.954,1.65
EMP1516,Alice,Garcia,35,Sales-New York,Active,2023-10-17,50288.67,alice.garcia@example.com,NULL,Excellent,"FALSE",Sales,New York,2.2,1.1,1.126,2.48
EMP1517,David,Miller,35,HR-New York,Active,2022-02-24,85233.55,david.miller@example.com,(358)-328-6341,Good,"TRUE",HR,New York,3.9,1.08,1.126,1.82
EMP1518,Bob,Garcia,25,HR-California,Inactive,2024-01-30,86420.19,bob.garcia@example.com,(556)-383-0007,Good,"FALSE",HR,California,1.9,1.06,1.149,1.83
EMP1519,Grace,Johnson,30,HR-Florida,Inactive,2024-03-16,63189.82,grace.johnson@example.com,(186)-702-4402,Excellent,"FALSE",HR,Florida,1.8,1.06,0.954,2.02
EMP1520,Grace,Garcia,25,Admin-New York,Pending,2020-09-25,64783.32,grace.garcia@example.com,(304)-166-2410,Average,"FALSE",Admin,New York,5.3,1.05,1.126,1.18
EMP1521,Charlie,Davis,25,HR-Nevada,Pending,2024-06-10,52615.44,charlie.davis@example.com,(186)-008-9218,Average,"FALSE",HR,Nevada,1.6,1.06,1.016,1.08
EMP1522,Eva,Miller,NULL,Sales-Texas,Pending,2020-04-08,96337.89,eva.miller@example.com,(639)-456-8043,Poor,"FALSE",Sales,Texas,5.7,1.15,0.982,0.56
EMP1523,Alice,Davis,25,DevOps-Texas,Inactive,2022-06-28,76617.76,alice.davis@example.com,(731)-497-6460,Excellent,"TRUE",DevOps,Texas,3.5,1.13,0.982,2.22
EMP1524,Heidi,Johnson,30,Admin-Nevada,Pending,2023-07-14,50651.32,heidi.johnson@example.com,(368)-474-8835,Poor,"FALSE",Admin,Nevada,2.5,1.05,1.016,0.53
EMP1525,Bob,Davis,NULL,HR-Illinois,Pending,2023-12-06,59601.45,bob.davis@example.com,NULL,Poor,"FALSE",HR,Illinois,2.1,1.07,1.039,0.56
EMP1526,Bob,Williams,NULL,DevOps-Illinois,Active,2021-08-01,57980.88,bob.williams@example.com,(637)-579-1451,Poor,"FALSE",DevOps,Illinois,4.4,1.15,1.039,0.6
EMP1527,David,Johnson,NULL,Admin-California,Pending,2021-02-17,75054.53,david.johnson@example.com,(118)-237-9311,Average,"FALSE",Admin,California,4.9,1.05,1.149,1.21
EMP1528,Charlie,Johnson,25,Sales-Florida,Active,2023-11-10,115318.70,charlie.johnson@example.com,(697)-893-0745,Excellent,"FALSE",Sales,Florida,2.1,1.1,0.954,2.1
EMP1529,Alice,Johnson,25,DevOps-Texas,Active,2024-09-06,90190.69,alice.johnson@example.com,(452)-059-9603,Poor,"TRUE",DevOps,Texas,1.3,1.1,0.982,0.54
EMP1530,Bob,Smith,NULL,Cloud Tech-Nevada,Pending,2020-07-26,113334.56,bob.smith@example.com,(387)-875-3576,Excellent,"FALSE",Cloud Tech,Nevada,5.4,1.18,1.016,2.4
EMP1531,Heidi,Garcia,35,HR-Florida,Active,2020-07-23,106922.49,heidi.garcia@example.com,(881)-161-6201,Excellent,"TRUE",HR,Florida,5.4,1.1,0.954,2.1
EMP1532,Eva,Smith,35,DevOps-California,Inactive,2024-02-21,58113.07,eva.smith@example.com,(812)-371-0671,Average,"TRUE",DevOps,California,1.9,1.1,1.149,1.26
EMP1533,Alice,Smith,25,Admin-Nevada,Pending,2020-12-15,73006.26,alice.smith@example.com,(872)-866-0415,Poor,"TRUE",Admin,Nevada,5,1.05,1.016,0.53
EMP1534,Eva,Williams,25,HR-California,Active,2020-08-21,78054.43,eva.williams@example.com,(448)-595-9223,Poor,"TRUE",HR,California,5.4,1.1,1.149,0.63
EMP1535,Eva,Miller,40,DevOps-Florida,Inactive,2023-08-21,112028.67,eva.miller@example.com,(839)-589-4772,Excellent,"FALSE",DevOps,Florida,2.4,1.1,0.954,2.1
EMP1536,Charlie,Garcia,25,Admin-Texas,Inactive,2023-04-24,83787.24,charlie.garcia@example.com,(522)-870-5621,Good,"TRUE",Admin,Texas,2.7,1.05,0.982,1.55
EMP1537,Heidi,Davis,30,Sales-Florida,Inactive,2023-06-06,52017.14,heidi.davis@example.com,(710)-433-1874,Average,"TRUE",Sales,Florida,2.6,1.1,0.954,1.05
EMP1538,Charlie,Jones,40,Finance-Texas,Inactive,2022-06-21,53218.06,charlie.jones@example.com,(109)-792-1582,Average,"FALSE",Finance,Texas,3.5,1.1,0.982,1.08
EMP1539,Frank,Johnson,25,DevOps-Nevada,Pending,2024-04-20,102053.67,frank.johnson@example.com,(503)-446-9458,Average,"FALSE",DevOps,Nevada,1.7,1.1,1.016,1.12
EMP1540,David,Davis,35,Sales-Illinois,Pending,2023-12-05,93276.73,david.davis@example.com,(648)-831-9212,Average,"FALSE",Sales,Illinois,2.1,1.1,1.039,1.14
EMP1541,David,Johnson,40,HR-Nevada,Pending,2023-08-06,76941.36,david.johnson@example.com,(424)-912-8964,Poor,"TRUE",HR,Nevada,2.4,1.07,1.016,0.54
EMP1542,Alice,Williams,25,DevOps-New York,Pending,2024-10-04,82850.23,alice.williams@example.com,(999)-497-3202,Poor,"FALSE",DevOps,New York,1.2,1.1,1.126,0.62
EMP1543,Charlie,Johnson,25,Finance-California,Active,2021-11-08,117910.15,charlie.johnson@example.com,(319)-222-7050,Good,"FALSE",Finance,California,4.1,1.12,1.149,1.93
EMP1544,David,Smith,NULL,DevOps-Florida,Inactive,2024-07-31,66450.00,david.smith@example.com,NULL,Average,"TRUE",DevOps,Florida,1.4,1.1,0.954,1.05
EMP1545,Heidi,Garcia,25,Finance-Florida,Inactive,2020-08-31,118646.95,heidi.garcia@example.com,(386)-667-5484,Average,"FALSE",Finance,Florida,5.3,1.15,0.954,1.1
EMP1546,Alice,Jones,25,Finance-Florida,Active,2023-02-15,88436.92,alice.jones@example.com,(819)-324-2686,Excellent,"FALSE",Finance,Florida,2.9,1.1,0.954,2.1
EMP1547,Eva,Brown,NULL,Sales-New York,Pending,2023-10-07,81934.55,eva.brown@example.com,(741)-865-2056,Poor,"FALSE",Sales,New York,2.2,1.1,1.126,0.62
EMP1548,Alice,Johnson,30,Finance-California,Pending,2024-04-20,93383.06,alice.johnson@example.com,(563)-983-6519,Average,"FALSE",Finance,California,1.7,1.08,1.149,1.24
EMP1549,Frank,Davis,40,Cloud Tech-Texas,Pending,2021-03-30,50153.79,frank.davis@example.com,(375)-830-9450,Good,"TRUE",Cloud Tech,Texas,4.8,1.15,0.982,1.69
EMP1550,Eva,Smith,NULL,Sales-California,Pending,2020-08-05,53204.47,eva.smith@example.com,(548)-094-0475,Good,"FALSE",Sales,California,5.4,1.15,1.149,1.98
EMP1551,Charlie,Brown,40,Cloud Tech-California,Pending,2021-02-05,63128.04,charlie.brown@example.com,NULL,Poor,"FALSE",Cloud Tech,California,4.9,1.15,1.149,0.66
EMP1552,Grace,Jones,30,Finance-New York,Pending,2021-11-23,57543.60,grace.jones@example.com,(278)-105-0921,Good,"TRUE",Finance,New York,4.1,1.12,1.126,1.89
EMP1553,Bob,Brown,40,Finance-Nevada,Pending,2022-10-29,59424.52,bob.brown@example.com,(216)-107-0517,Good,"FALSE",Finance,Nevada,3.2,1.1,1.016,1.68
EMP1554,Alice,Smith,NULL,Finance-Illinois,Inactive,2022-11-07,104675.70,alice.smith@example.com,(439)-055-2957,Poor,"TRUE",Finance,Illinois,3.2,1.1,1.039,0.57
EMP1555,Charlie,Garcia,30,Cloud Tech-Florida,Pending,2023-05-14,92431.25,charlie.garcia@example.com,NULL,Average,"FALSE",Cloud Tech,Florida,2.6,1.1,0.954,1.05
EMP1556,Grace,Garcia,40,Sales-Nevada,Active,2021-07-14,77850.90,grace.garcia@example.com,(270)-493-8619,Average,"TRUE",Sales,Nevada,4.5,1.12,1.016,1.14
EMP1557,Eva,Miller,40,Admin-New York,Inactive,2023-05-18,99001.00,eva.miller@example.com,(448)-515-7918,Good,"TRUE",Admin,New York,2.6,1.05,1.126,1.77
EMP1558,Eva,Garcia,NULL,HR-Nevada,Pending,2023-02-07,94280.83,eva.garcia@example.com,(711)-121-2589,Good,"TRUE",HR,Nevada,2.9,1.07,1.016,1.63
EMP1559,Eva,Miller,35,DevOps-New York,Pending,2023-08-24,118262.56,eva.miller@example.com,(203)-571-3431,Average,"TRUE",DevOps,New York,2.4,1.1,1.126,1.24
EMP1560,Frank,Brown,25,HR-Illinois,Inactive,2023-04-08,89944.67,frank.brown@example.com,(406)-424-2955,Poor,"FALSE",HR,Illinois,2.7,1.07,1.039,0.56
EMP1561,Grace,Williams,NULL,HR-Florida,Active,2022-12-06,57452.93,grace.williams@example.com,(334)-324-4740,Good,"TRUE",HR,Florida,3.1,1.08,0.954,1.55
EMP1562,Alice,Davis,25,Admin-California,Active,2021-08-09,97837.32,alice.davis@example.com,(759)-558-7208,Excellent,"FALSE",Admin,California,4.4,1.05,1.149,2.41
EMP1563,Alice,Davis,35,Admin-Illinois,Active,2022-01-04,106981.84,alice.davis@example.com,(628)-936-5434,Poor,"TRUE",Admin,Illinois,4,1.05,1.039,0.55
EMP1564,David,Brown,NULL,Finance-New York,Pending,2024-05-25,105778.36,david.brown@example.com,(884)-183-4373,Good,"TRUE",Finance,New York,1.6,1.08,1.126,1.82
EMP1565,Alice,Johnson,40,Finance-Florida,Pending,2021-10-02,117608.32,alice.johnson@example.com,NULL,Good,"TRUE",Finance,Florida,4.2,1.12,0.954,1.6
EMP1566,Eva,Johnson,30,Sales-Florida,Active,2023-07-21,99324.03,eva.johnson@example.com,(969)-051-5025,Excellent,"FALSE",Sales,Florida,2.5,1.1,0.954,2.1
EMP1567,David,Garcia,30,HR-Florida,Active,2023-10-30,55212.83,david.garcia@example.com,(755)-125-4277,Excellent,"TRUE",HR,Florida,2.2,1.07,0.954,2.04
EMP1568,Bob,Davis,40,Cloud Tech-Florida,Inactive,2023-02-13,68496.77,bob.davis@example.com,(207)-979-9666,Average,"FALSE",Cloud Tech,Florida,2.9,1.1,0.954,1.05
EMP1569,Eva,Davis,25,HR-Florida,Pending,2020-11-13,52795.84,eva.davis@example.com,(345)-957-6402,Poor,"FALSE",HR,Florida,5.1,1.1,0.954,0.52
EMP1570,Alice,Miller,NULL,DevOps-California,Inactive,2024-06-05,90087.39,alice.miller@example.com,(816)-649-6901,Poor,"FALSE",DevOps,California,1.6,1.1,1.149,0.63
EMP1571,Frank,Williams,NULL,Admin-New York,Pending,2020-05-19,105038.08,frank.williams@example.com,(824)-983-9224,Average,"FALSE",Admin,New York,5.6,1.05,1.126,1.18
EMP1572,Grace,Smith,25,HR-New York,Active,2023-09-20,73231.85,grace.smith@example.com,NULL,Poor,"FALSE",HR,New York,2.3,1.07,1.126,0.6
EMP1573,David,Johnson,NULL,Sales-Florida,Pending,2024-08-13,102649.36,david.johnson@example.com,(232)-441-2335,Poor,"FALSE",Sales,Florida,1.4,1.08,0.954,0.52
